mbid,discogs_master_id,genre,year,decade
4dc4fccb-2075-32ec-9937-4072140e09a6,132462,Electronic,2007,2000s
4f3b2e42-60db-3537-909e-711b008cb88a,123581,Electronic,2007,2000s
ce0997eb-e857-389e-9bc6-3fed76b60fcb,116368,Electronic,2008,2000s
0c3930e9-71b5-38d5-8047-464e136b6c3b,20814,Electronic,2008,2000s
668654a7-5480-3417-a4d6-f84098cd3168,834116,Electronic,2008,2000s
324f6532-6126-3719-9874-dc5cebd932b1,11409,Electronic,2008,2000s
d2229a06-a11a-3841-a916-f5646e38db38,2472,Electronic,2008,2000s
d6f3feb6-b7a2-390a-b14a-ee95ab082714,47336,Electronic,2008,2000s
dfdfdb14-c513-3e3c-a15d-d724b64b535c,47276,Electronic,2008,2000s
d21c604f-13a0-3fc7-9965-1ed65fd919d0,220281,Electronic,2008,2000s
22e08b04-e357-30e3-85ab-0f38cee19013,55954,Electronic,2008,2000s
3d503f0f-f7df-3225-aefe-583305a46f89,54929,Electronic,2008,2000s
e9282995-619b-3ed1-ad38-148a719ca6a1,75057,Electronic,2008,2000s
b4e21f55-52ac-39f5-89b1-93fb9ccb9d94,28098,Electronic,2008,2000s
9154444d-7328-3302-8e65-ece04b563de4,53113,Electronic,2008,2000s
3fd716f5-2f67-3890-95ec-20c4032511c8,33450,Electronic,2008,2000s
0936667b-bd31-3baf-bfbc-0fcf1ebc71e5,33266,Electronic,2008,2000s
1eb4f091-aa57-35d5-9e67-92e5a8c72a87,11358,Electronic,2008,2000s
3fb8f2cc-f122-38b3-99f6-b5733e09cc51,28956,Electronic,2008,2000s
f6f0d401-f0b9-3015-9629-3fcf39086ad9,14298,Electronic,2008,2000s
5e0fb068-974e-350f-bce6-7dc6d2c3c2ae,43016,Electronic,2008,2000s
1e24e76c-1193-3a43-abdf-adad80186aed,74283,Electronic,2008,2000s
d890d198-3b6c-3efc-95a1-2fe0915c65c3,15319,Electronic,2008,2000s
dae48d79-9f82-3773-b133-356d11dda837,18455,Electronic,2008,2000s
af7658f3-36b4-345f-b053-caa9b7bf91cd,97886,Electronic,2008,2000s
485b458c-7b4f-38c4-a113-aa4ea29c3d6d,65119,Electronic,2008,2000s
c653c4b1-68f2-383a-8c39-d27dfaac4ddb,97707,Electronic,2008,2000s
8c21570d-9e3c-30ba-b6ac-4c4ba8662529,213082,Electronic,2008,2000s
5f4bbfae-4b61-32d7-814d-7718c2324849,48306,Electronic,2008,2000s
ea2ebfa8-73b4-3385-bd7d-dd1316471c58,7280,Electronic,2008,2000s
44c4c24d-bb68-3192-8c8f-8f5785bd36e2,51885,Electronic,2008,2000s
fa611806-c800-3dec-baa9-7b64ffc505c5,7742,Electronic,2008,2000s
2c8b0283-d560-381f-b8e4-6bbe0daa42a9,751623,Electronic,2008,2000s
0e37da86-43f6-4d8d-83fb-46a4e0f8402c,87471,Electronic,2008,2000s
7a96a164-20f1-4431-8d9d-6d296e6da361,19614,Electronic,2008,2000s
6cb20b5f-7a3d-397d-a52d-1a20b59bd929,67004,Electronic,2008,2000s
6cfc15f6-531c-3bfc-b0bb-330bc65386a8,210816,Electronic,2008,2000s
f4466bc1-7f83-37f4-b6e8-ee8361d6db65,731955,Electronic,2008,2000s
e29e2d9f-4dfc-3dc5-925f-ad4e6015a59a,214619,Electronic,2008,2000s
601358db-582c-42d7-9c1c-4b96c219354a,294131,Electronic,2008,2000s
2b0b1d03-655b-37ad-bbe3-9356158e3245,42549,Electronic,2008,2000s
b24db2a5-7ed5-3108-b56f-4b8661ce9307,9889,Electronic,2008,2000s
520a4be1-dab5-3ab6-afa8-0c826a2a108e,416244,Electronic,2008,2000s
8619a8d9-9449-3134-9e0a-72aeaf7c5a7a,121091,Electronic,2008,2000s
856082b4-baf4-3c78-b6dc-25b2904c1b68,42120,Electronic,2008,2000s
b0327db7-ab06-34a9-ab47-822a6900ee56,41850,Electronic,2008,2000s
941b0b40-3edf-3f8a-95ef-b2e00ce654f9,2465,Electronic,2008,2000s
6e03bdde-4c2f-35c5-8365-abce039a6a4b,7414,Electronic,2008,2000s
08d679ce-496f-3e75-a8ff-5aade0f0b0a6,51992,Electronic,2008,2000s
9ae6a50e-61c1-3e85-89d9-38e95c25a03f,49233,Electronic,2008,2000s
79c01020-de5e-3e57-a78d-68df64107dde,175440,Electronic,2008,2000s
163339ab-813b-3d29-bba8-e1d5acf63cab,5496,Electronic,2008,2000s
68da6097-0759-312c-8ece-9e2cea0d2a2d,11991,Electronic,2008,2000s
bd1b2b17-0963-36db-a1f7-93b3b70e6b9b,10769,Electronic,2008,2000s
3b33ae08-5de5-3297-9c4e-db73f3dbdfba,167123,Electronic,2008,2000s
1c1f61d3-27e6-3779-a77a-ccc3f73e86d7,95095,Electronic,2008,2000s
1e116d60-b12d-3776-abc5-b822bf82917f,184480,Electronic,2008,2000s
6fc97866-0d07-36e1-ab4f-87edf19e64f8,87052,Electronic,2008,2000s
572aeb84-6e76-3dc6-aea0-bf37ae6584c6,43214,Electronic,2008,2000s
2fedcb2d-c224-3a34-b9bc-d8f8e9bea4c4,44243,Electronic,2008,2000s
cc27dfbc-028a-3673-ad0f-1f4d571e0cad,34488,Electronic,2008,2000s
7a4b3792-94c6-3da8-90d9-dd45fb2aef56,58143,Electronic,2008,2000s
cd0e2223-71ef-3871-a5e9-3b46099f2545,30671,Electronic,2008,2000s
5990b23f-6412-3eaf-989c-a4831f4f95f7,4714,Electronic,2008,2000s
4e2182a5-2a11-38d7-9529-a6d718cf8d86,121831,Electronic,2008,2000s
57f0c6e7-b08a-3342-aff8-eba30fcaf526,47941,Electronic,2008,2000s
bd38c7cc-45b8-44bc-8f14-3864ce56051a,199358,Electronic,2009,2000s
fc15add7-befd-32f5-9ea4-24f929d36322,55725,Electronic,2009,2000s
5fc4e84f-d097-493e-acb0-1dc4a102d349,186205,Electronic,2009,2000s
3ff8c465-7848-36a8-a2cc-e44bbc131371,12026,Electronic,2009,2000s
85b3eb3c-b712-3ab8-b602-b4a561e69f38,223128,Electronic,2009,2000s
86e92d9c-1146-4494-a68f-d0550d41fd7e,182559,Electronic,2009,2000s
94be2db5-8ca9-3042-bcf7-2af1570596a9,93412,Electronic,2009,2000s
9c98fa9b-5d2c-4d71-944b-7a10637c79de,186070,Electronic,2009,2000s
bd7b0b32-5398-4d18-8938-50d387e72839,173193,Electronic,2009,2000s
62f0e9d7-c5a3-3771-a046-d8dea3cc47af,48932,Electronic,2009,2000s
6534a230-4dfb-31e7-b657-6a6425def51f,282405,Electronic,2009,2000s
58397bcf-8d5b-3ce8-bab6-23c9ff7d2c8c,113568,Electronic,2009,2000s
5e580877-a219-444a-8acd-3fdb2fb807b8,202417,Electronic,2009,2000s
f095640b-77b2-34a8-b45a-2bbafe89a64f,86220,Electronic,2009,2000s
23224015-3692-4d6e-9490-25025b928aee,134520,Electronic,2009,2000s
55e6eb31-21de-3269-a79a-14a9a8848e97,49472,Electronic,2009,2000s
e6718585-d802-3309-8665-6dba65dbfc51,173456,Electronic,2009,2000s
46d40a11-844b-4e8e-b729-c3221bd2026f,138717,Electronic,2009,2000s
aa744ca9-af5b-3e9d-b523-4e1bff18cfc7,150936,Electronic,2009,2000s
a2aa1b0b-63d4-40f7-b5be-6bdc15a4d800,257030,Electronic,2009,2000s
94b3135b-bda4-3b41-9bcd-fcb1d8f762dc,120494,Electronic,2009,2000s
e63566d1-a592-4371-9d24-06331d03382f,176246,Electronic,2009,2000s
af4c1600-27aa-3a26-8d11-eb8464201627,3513,Electronic,2009,2000s
39885d27-6885-39a4-908a-6819633e8822,765152,Electronic,2009,2000s
5424bc09-c8fe-4552-955a-a99a3632e443,184540,Electronic,2009,2000s
c145ca26-2556-3780-828f-82729de51f7b,164599,Electronic,2009,2000s
fd9ffc9b-6612-416b-b792-c8c8c4eab7a0,240805,Electronic,2009,2000s
638a007a-8423-40d6-a97c-f819d320d33c,185991,Electronic,2009,2000s
bccaf006-dcc7-3194-9a84-c9b6d88277de,98533,Electronic,2009,2000s
7cfae6ac-9775-445b-b30d-b6cb848d3e6a,173064,Electronic,2009,2000s
243b849d-2e2f-4002-babd-6d11c6ca088d,1108403,Electronic,2009,2000s
ac822b26-1cd4-3a8a-b82f-81739b0da64f,213800,Electronic,2009,2000s
96e8e1f0-5fcf-3ce4-a81a-dcd0812a900d,155810,Electronic,2009,2000s
774b8723-d607-3c79-9719-5131ea634e90,164105,Electronic,2009,2000s
7c816019-7a91-4156-b09d-76d40f89c439,163714,Electronic,2009,2000s
0f7b8f1f-fb15-31d8-afcb-257c2aebc6b6,175678,Electronic,2009,2000s
b33c65aa-b507-3af9-be2a-007610c0b15e,124332,Electronic,2009,2000s
4a8b40bb-6af1-4284-b0b6-ac5c06f6442a,125155,Electronic,2009,2000s
cf64fa05-b823-4ab2-830b-518f522a0691,179149,Electronic,2009,2000s
8cb1d1e1-ba46-4158-8b06-cab6f66416cc,813919,Electronic,2009,2000s
4fb1b2c3-e9ed-325f-99f3-a1959334f5e4,30089,Electronic,2009,2000s
0f9f17d2-50c4-372f-b51d-43b58fa9f0dd,5689,Electronic,2009,2000s
df4f0221-f077-471c-a546-a4c4db658cc9,154959,Electronic,2009,2000s
08e1a593-cbce-3943-8a90-79c4d8c2b693,33496,Electronic,2009,2000s
e7cc27c6-7145-43eb-be37-7f6a6a3085cf,174815,Electronic,2009,2000s
99e01013-b7c7-32cd-ba11-ffe845543632,349047,Electronic,2009,2000s
3abb6d1a-aacb-39d1-96b9-15a4ace58ba5,179949,Electronic,2009,2000s
f4c8db87-c444-3232-bea7-0dfba7f663f5,109925,Electronic,2009,2000s
7dd6241e-16d6-4374-a654-df25e440f051,217778,Electronic,2009,2000s
a5560bfb-8777-40e6-acc4-b760662321ee,188678,Electronic,2009,2000s
eb4a5bf1-3ed9-4c97-809b-02919fb3c8ef,188255,Electronic,2009,2000s
a43d6e0a-dd0f-4d18-96c4-0aec104f5838,555432,Electronic,2009,2000s
9320cb52-e22b-45cc-b5c0-6bf0caba0482,158624,Electronic,2009,2000s
3a409387-9b97-46a0-8796-5ec7e9064364,184596,Electronic,2009,2000s
c2354e18-4700-34ac-8dd9-eda14c74c704,81788,Electronic,2009,2000s
3914b5e5-8169-3934-9bf9-fa3071070817,141607,Electronic,2009,2000s
3302c1c1-fcc9-37bd-b932-253a85d604c2,108821,Electronic,2009,2000s
7bf36f9a-f4b6-37dd-9c74-831bb8461fc7,3575013,Electronic,2009,2000s
e652f718-4ef0-4ac6-8893-b00eee76ae43,275329,Electronic,2010,2010s
c8dd53ba-a3c7-4870-b5f3-f5e3ce9b5c8c,222473,Electronic,2010,2010s
32a68832-d5d7-40d4-95e4-349ad035ece6,316208,Electronic,2010,2010s
97fe625f-49f4-41b5-a4e1-95c6fb7444ba,250864,Electronic,2010,2010s
9556d1ce-b4d8-4d98-abd2-b5b1641d587a,275933,Electronic,2010,2010s
eab25540-fa1d-450d-890b-eaf1827218e1,282550,Electronic,2010,2010s
da7c6611-479e-40e4-a2df-3b67f4f27b0e,229734,Electronic,2010,2010s
494606b6-e6f1-4aa4-b121-3d1b17c3c04e,276827,Electronic,2010,2010s
b7fa95f5-4a8b-4fa5-b12f-f9d6f1c01161,344541,Electronic,2010,2010s
09dc64fe-dcc3-4bce-821a-d77bae8ab379,278482,Electronic,2010,2010s
3047f8d7-0370-4097-80ad-2262ad190716,290396,Electronic,2010,2010s
f382cd44-9195-46ce-9362-dadbe16cefe9,235989,Electronic,2010,2010s
b894c26b-ef20-4aa9-9fab-75e813b56e89,307406,Electronic,2010,2010s
e7bddf15-591c-4830-90ec-8bc18211711e,279048,Electronic,2010,2010s
e174bbba-90f6-4e06-93cb-fd2a7085475e,267405,Electronic,2010,2010s
ce7fd233-9861-4540-bd2e-bbba4c5232ba,295780,Electronic,2010,2010s
b2f74bdd-d62c-441f-b24a-ab1006ca189d,298502,Electronic,2010,2010s
04e22ac5-7735-4db3-9b79-38873eed9028,297285,Electronic,2010,2010s
2e7daf58-c1b2-49dd-8d90-102e79821597,252631,Electronic,2010,2010s
d01f1c12-80d5-42b3-8e1f-faa452ad8c7d,229267,Electronic,2010,2010s
59d9034e-0c66-47f3-93ef-fe8d89472b8c,273572,Electronic,2010,2010s
b40d5dc2-0987-4203-96a1-a65742df01c9,270531,Electronic,2010,2010s
8d3659b5-e2b0-4651-906e-721630ca649c,254075,Electronic,2010,2010s
b6942cb3-a911-4662-b3d0-774c868c6dbd,248907,Electronic,2010,2010s
3653bd28-18f1-49d3-8b43-d86430e1ec8e,216088,Electronic,2010,2010s
26431f6a-7ba1-429a-a22e-cfa94cd86703,242379,Electronic,2010,2010s
0753990b-df72-4d31-80d0-02a3e900f067,228099,Electronic,2010,2010s
5fbea7dc-57a4-46df-b2dc-4ef73cf8655e,293076,Electronic,2010,2010s
320df089-f656-433d-add7-605d06800852,251563,Electronic,2010,2010s
02050e51-32a2-4fb2-a2ac-90a4f1e8b585,280395,Electronic,2010,2010s
74f4385a-ec2b-433a-ab15-8dea856f7592,255471,Electronic,2010,2010s
878037b5-613a-4b09-9c7b-2c8fa40c8b14,370255,Electronic,2010,2010s
705027f6-370d-4e0a-931f-3960fe07a8ba,281160,Electronic,2010,2010s
9477d99c-1df7-4ae7-b08d-a2484c8e80f4,250274,Electronic,2010,2010s
d2989dd5-a4f8-4e50-a968-c6f7d8dc9100,235199,Electronic,2010,2010s
061db1d1-fc26-4987-beb6-d276c9f98c82,237699,Electronic,2010,2010s
addf4de4-50a1-410e-b4c8-638c596eff78,310331,Electronic,2010,2010s
73f33c1e-a57d-486a-8ceb-47159396bb32,251284,Electronic,2010,2010s
279f57eb-ddfa-4068-beae-4dc7a9985060,276372,Electronic,2010,2010s
e33cb2fe-a59c-47d8-889d-4ff7730878ff,271091,Electronic,2010,2010s
5f52df2e-fb47-46ed-9fc8-ea038636a9dc,254652,Electronic,2010,2010s
7b3901b8-d0eb-41a7-98a6-26aea7d7a9f2,288590,Electronic,2010,2010s
4ae43abb-6832-467f-bafe-9af6dd0b82a1,313892,Electronic,2010,2010s
ae3caf40-3b60-4039-9ff0-e83c788ba3ab,823110,Electronic,2010,2010s
f6cf7d14-3e96-4f6e-92fa-2648bdef6870,292031,Electronic,2010,2010s
60bdccd3-1b8a-49bd-a8ca-e7ee262fe22f,266708,Electronic,2010,2010s
885b0f74-f396-4119-bbcd-5279d7c2bc19,243734,Electronic,2010,2010s
2173b6ac-e674-452c-8471-c656086a4cfe,223096,Electronic,2010,2010s
8a2d9685-b7df-4aa7-9e07-39b7efe63ea2,261714,Electronic,2010,2010s
159adba3-d6ba-48a2-99b1-b958d8c06e1b,258546,Electronic,2010,2010s
24ffc959-3985-49cd-ae63-49191a53d142,331786,Electronic,2010,2010s
36e5c63b-be92-4717-acfe-a70e58e448c8,220989,Electronic,2010,2010s
0b18dcf5-6c3c-4113-b1e3-8d0a3d7b7a22,251579,Electronic,2010,2010s
3044e20c-ecda-4873-837f-8a8659ec39d9,256254,Electronic,2010,2010s
11a28f8f-bcaf-4735-8998-4700b84efc72,363155,Electronic,2010,2010s
7a2df6d8-2a62-42fe-80ca-5db3eaa6bed2,256638,Electronic,2010,2010s
f626dd1d-85a6-45b5-bc05-df7919959f63,243730,Electronic,2010,2010s
8898e5eb-48aa-4eea-8569-d3a2e9adaf02,248221,Electronic,2010,2010s
5f2b8c67-b65c-465a-832a-29c84bb52e6e,268547,Electronic,2010,2010s
7fd420ef-f69a-4a3a-b2be-ed3286368443,220840,Electronic,2010,2010s
e329a664-d709-442c-8c07-bd66fd18b99e,293673,Electronic,2010,2010s
065f6c1d-a858-41ef-b7ff-a9f508ec58f9,273915,Electronic,2010,2010s
a66a5361-646b-47d0-8428-ab3f61cd6a25,236464,Electronic,2010,2010s
29a4c71c-2e7a-40e3-81d7-7960e8ec1bb1,223112,Electronic,2010,2010s
9a66d17c-11c3-42d7-9c38-7d560b4777d7,264178,Electronic,2010,2010s
8d03c36c-2fd1-4537-b5ba-786eb6e28ec2,261500,Electronic,2010,2010s
b911244b-22dc-4023-9ef3-22060c719fb0,235228,Electronic,2010,2010s
c6b123b9-ec32-4242-a127-296a9006c23b,271048,Electronic,2010,2010s
8b44ccf0-7310-4dfd-8a02-2be1b02e0531,238514,Electronic,2010,2010s
278be704-5c7d-4e45-a7dc-99120bf61926,295391,Electronic,2010,2010s
fe37009e-e081-4e47-91aa-29cc244c5d64,264782,Electronic,2010,2010s
3528b7a1-6215-4ee7-a8ab-a8bfdf7f7c1b,262609,Electronic,2010,2010s
7900fd0f-ea34-4836-a273-890aead59475,271324,Electronic,2010,2010s
f4c77c26-cd56-412e-b1a8-bf21ed1b10f4,250189,Electronic,2010,2010s
5fd7f776-ee25-4f3c-b911-5ddab1152219,247728,Electronic,2010,2010s
06fd4560-57ca-4552-b1a5-1d68a2940a5a,227632,Electronic,2010,2010s
2ddd1935-5deb-4ad9-858a-0a48f9e63c73,246035,Electronic,2010,2010s
4ccc79fc-4c4e-4c83-aa80-b30ea4435a31,359771,Electronic,2011,2010s
1bdd4873-d334-47c7-85ab-1ce38e37cb69,349657,Electronic,2011,2010s
ea47347f-aaf5-4908-aca5-166ab01c17eb,378245,Electronic,2011,2010s
b808e5cc-2579-41fc-8c8d-af2601a55bd4,319685,Electronic,2011,2010s
0ad74b10-8038-4dd2-83f5-6ad9a62f7794,335738,Electronic,2011,2010s
07e60701-8403-4196-a238-4438a1393619,341809,Electronic,2011,2010s
ada6e71b-34bc-4b04-a094-ca37272f4a44,370583,Electronic,2011,2010s
36182ce4-a5de-4e7d-9b5e-ac7c95a86da0,323366,Electronic,2011,2010s
a2096cef-a6fa-4c81-bfbd-25ff7bb8dc84,306804,Electronic,2011,2010s
ac5aca95-624d-43c6-9d00-a3025ed569af,356151,Electronic,2011,2010s
65be0f35-4e39-4bd7-ae56-d2a134eeb1da,361125,Electronic,2011,2010s
1ebc65f7-e2ea-4898-992d-8520b594e9d0,319209,Electronic,2011,2010s
1dcc73aa-00a8-43bb-8ff5-0faa0c230a22,920798,Electronic,2011,2010s
c3f7093d-5a86-45ed-afa6-2413538074c2,379205,Electronic,2011,2010s
53cca348-971c-4a80-8bb1-f3778dbcb71b,349179,Electronic,2011,2010s
5256ef04-559a-4597-8a96-417177964a2d,328763,Electronic,2011,2010s
858bd3ad-e1df-42f7-94cc-ae072ea57a2c,370720,Electronic,2011,2010s
0d811bc6-7c00-47eb-9856-b651477362da,374468,Electronic,2011,2010s
a97335d3-1857-4c04-97b7-545a23db0c9a,368825,Electronic,2011,2010s
f8bc07ea-a18b-4662-83f9-2b9aeaa6ac5a,334870,Electronic,2011,2010s
8a88b47d-8189-49b5-9d95-13d0b2102e53,378138,Electronic,2011,2010s
fddb2206-03d3-4abe-8b8a-f260631f01d2,324007,Electronic,2011,2010s
303af449-3fe4-4b4d-9180-95006add14f3,348948,Electronic,2011,2010s
d5a8a0d2-8fde-4e62-94cb-b462469886fe,348411,Electronic,2011,2010s
ea6feaba-3c64-4bc0-912e-b9bfbc077ada,313737,Electronic,2011,2010s
18ee16ff-0522-4716-bd9f-6ebaf21b0f28,315511,Electronic,2011,2010s
fdefd5fd-df73-4b64-aef3-cd0a406319c1,387199,Electronic,2011,2010s
0fa5e3d1-22b1-4232-adca-0ec05c4c69e7,305947,Electronic,2011,2010s
b55c9544-ba14-436f-a97e-2157b10d540d,315717,Electronic,2011,2010s
c50650b3-c08c-4ce8-9795-11010eb7a18c,381102,Electronic,2011,2010s
7e76af5b-a815-498a-9d5c-455bdefb2a0b,315561,Electronic,2011,2010s
a30a39ac-d182-47a3-95e0-e463a43dfa06,375053,Electronic,2011,2010s
933d1d0b-09c2-45fc-9c20-988afa8c7e69,335310,Electronic,2011,2010s
899b6d09-807e-4c18-a6d4-3642e00d6a3d,311832,Electronic,2011,2010s
cf8b5296-fcc4-4ddd-9a47-05246395448b,391214,Electronic,2011,2010s
bcbc740e-0cc6-4c22-88d5-e3c3076f0ab5,383631,Electronic,2011,2010s
f6ab1b9c-d972-459f-9b08-111421f17452,394943,Electronic,2011,2010s
c9274549-3f35-4a74-b5f1-2e680f718ad1,600388,Electronic,2011,2010s
0edc4e2e-7dff-49db-8b5f-2ab7e42f60ca,329153,Electronic,2011,2010s
156f5f75-9026-4b0f-91ac-6a596e7ee465,399189,Electronic,2011,2010s
1c030b3c-5033-4a81-8dfd-a8bf29b46c6f,323278,Electronic,2011,2010s
38fa95f7-b6b4-4249-9384-7484ee27da3e,346401,Electronic,2011,2010s
07014725-4a73-4b30-94c9-13bbaf74fdc4,380656,Electronic,2011,2010s
195d9dc9-9f73-4471-a36e-3a6c69f92076,369867,Electronic,2011,2010s
bd8a9f80-06d8-49dd-9096-512e8aa75a31,372433,Electronic,2011,2010s
416857a7-446a-418a-a041-d73763586036,346854,Electronic,2011,2010s
1c24472a-52f7-4ce5-ad01-b5d8ab6972d9,301284,Electronic,2011,2010s
148a09f8-0e97-4835-a69e-8be1660a1482,375377,Electronic,2011,2010s
1b8e683c-6f6a-412f-b455-775278620416,393116,Electronic,2011,2010s
2f0702fe-d9d7-4388-9199-f6f831632076,310786,Electronic,2011,2010s
13d2eaea-a8ee-449b-b3bb-79b123802a5e,370582,Electronic,2011,2010s
a9fbfbd8-dec9-44df-bc4b-bf53e893eeed,372356,Electronic,2011,2010s
b1d8a599-91b9-4b6c-a93f-d66dbc09a54d,322755,Electronic,2011,2010s
7df7d465-75fe-43ce-94ae-8c82d4675650,305664,Electronic,2011,2010s
c8c68b39-55f8-4842-a5e1-25eb0c5517dd,336706,Electronic,2011,2010s
f9eab5ff-6eb5-4c4e-9136-afbbc491f7cb,314464,Electronic,2011,2010s
fb5eddcc-8061-4674-8ec0-9df1573a707f,550363,Electronic,2011,2010s
27f2040b-016a-4ee3-812b-3021f31d5231,357349,Electronic,2011,2010s
bfe8cb08-e981-4855-8447-8edbd33b2f1d,401077,Electronic,2011,2010s
4fc4a789-7a5d-4c2a-ab57-c3ddf51646c9,338796,Electronic,2011,2010s
f642139f-c32d-4f86-b34a-eab53250dfae,373491,Electronic,2011,2010s
d0280428-9d09-49bb-900a-bd3191ac49f9,422939,Electronic,2012,2010s
a88f7dfb-3553-4acc-8b67-cc5d8be28781,493890,Electronic,2012,2010s
4534f693-2844-4a9a-b09b-fb960d76bc08,458234,Electronic,2012,2010s
e2a2cf1f-cadd-4688-97aa-f6f5e8a7e910,413057,Electronic,2012,2010s
305686d5-f404-4d47-a346-196bd266be92,423515,Electronic,2012,2010s
b00e2a51-69a6-4142-8855-e8c95111cd19,418134,Electronic,2012,2010s
51677f2f-d28d-45eb-8772-49953579e5b3,433063,Electronic,2012,2010s
5126b6eb-5132-4c69-bc4d-8927a74d78f3,480852,Electronic,2012,2010s
ef5ba13d-5128-48db-bc0c-3577bef3de20,434700,Electronic,2012,2010s
98432828-5764-4892-9e3f-9c674cf70acb,486865,Electronic,2012,2010s
3889e231-3801-475a-8e46-1ea10c886f34,437485,Electronic,2012,2010s
8e2c6e3a-1c8d-4395-b463-77b8ec19699b,494432,Electronic,2012,2010s
eecf264b-16f2-4dff-9de1-17d5c05384dc,496198,Electronic,2012,2010s
728aff05-b1e3-4eaf-bc53-e9317e3760d0,485860,Electronic,2012,2010s
8a24ae64-e344-43ef-bbe0-d9880c6629ad,505265,Electronic,2012,2010s
6cf04e21-976d-4659-bc19-3c06f3b47a59,489502,Electronic,2012,2010s
1f8166e3-3197-4fc9-a8ce-d8ed3474cd63,461720,Electronic,2012,2010s
caffdfab-f4c4-400b-88eb-54540e3ea9cf,459513,Electronic,2012,2010s
c3abf16a-7784-427c-9a4b-f9ac01fb0fe0,495592,Electronic,2012,2010s
955d96dd-4cec-428c-a396-390fbb9a0915,1080146,Electronic,2012,2010s
6ceab486-009a-414e-9e1f-756e2b12c970,457068,Electronic,2012,2010s
5f5f106a-e5d1-4cee-bc6c-8c001ed96724,491967,Electronic,2012,2010s
db2fa4bf-d3fe-446a-95d8-f60eaddc16b3,483836,Electronic,2012,2010s
1606fb35-c021-4314-af1b-3d88bccc65ab,491259,Electronic,2012,2010s
7e27dc4b-dfe1-4f2e-9381-c4470a54ef07,427018,Electronic,2012,2010s
cb56d938-3e61-49af-b9a4-9c15693a139f,413962,Electronic,2012,2010s
928b8330-2fbd-4a01-bf64-6b9b679b116e,480403,Electronic,2012,2010s
5349a640-32a9-4032-be60-ed68d971b10c,493643,Electronic,2012,2010s
1e45e210-9a70-4459-8252-189be2df4bfd,464639,Electronic,2012,2010s
fafee66d-9b2c-4645-88bc-eacf73801357,500392,Electronic,2012,2010s
fa4ec336-43ca-4880-9693-4eed3b74dd8d,491530,Electronic,2012,2010s
19744a2e-19e1-48e5-ad97-975f6102f9e0,433166,Electronic,2012,2010s
7ca909d8-ac1a-44d6-8496-02cb0baff81a,414521,Electronic,2012,2010s
f4a299f3-cb7d-4af2-9a1d-fae35e091162,494197,Electronic,2012,2010s
5398b125-235a-41df-8c82-470406c0a40f,429891,Electronic,2012,2010s
8b4c3208-7fa4-4e37-a32b-fccf74fece42,465675,Electronic,2012,2010s
2381a3f5-dbcd-47a8-bca6-d2d3949c5dbd,844764,Electronic,2012,2010s
84271326-96a9-4672-8400-21026797f28a,828027,Electronic,2012,2010s
810a11cb-2129-4e9b-a0a2-3a28bcee26d9,445747,Electronic,2012,2010s
858aceaa-2955-4fdb-9959-9bc9efc2888f,494708,Electronic,2012,2010s
3df293a1-7936-44f7-acae-f636a9651fee,546846,Electronic,2012,2010s
cdca503a-d865-4a5c-a438-3f5b49cd241f,438410,Electronic,2012,2010s
45dab15f-f488-4c0b-b600-aa9f70c55987,490787,Electronic,2012,2010s
6d1618ff-4b04-4cb8-8578-ac1b28e46112,473861,Electronic,2012,2010s
af682b63-021e-4806-afac-9aa4380fc6bd,448939,Electronic,2012,2010s
9478c2ff-9da4-475d-b35c-3eb1788b1ad2,482323,Electronic,2012,2010s
0924c74c-48ba-4373-b19a-718cfbe297a0,402037,Electronic,2012,2010s
42bee2d7-5620-4f56-9198-ac23ef36cae5,558041,Electronic,2012,2010s
435c7052-31c3-4aa6-b502-2664a1a343ed,482273,Electronic,2012,2010s
6e334b2f-aef7-4552-8c4d-95ae322733cb,470908,Electronic,2012,2010s
7c78acfc-3253-42b9-abdf-06085e99d71b,439690,Electronic,2012,2010s
1e2aafac-dc30-47b6-a8f3-f6570089e44f,466509,Electronic,2012,2010s
e0a5be8e-9e55-4c46-a072-2d71628e3cce,503271,Electronic,2012,2010s
08618756-534a-41dd-88fc-273a2d0747ac,408444,Electronic,2012,2010s
49ac57df-38dd-4ffa-addb-963de607ff4b,498039,Electronic,2012,2010s
97861736-3240-4514-a5df-199291e61cb8,443102,Electronic,2012,2010s
da7c0a58-a6c4-4037-9ab9-cd939dc79f7c,472059,Electronic,2012,2010s
17b22626-c72e-4702-a4a2-2fb315d1b242,484519,Electronic,2012,2010s
b8a92e72-4e7d-4289-b4a1-9c3c89dd5a07,465864,Electronic,2012,2010s
a79be05b-bc49-4f50-a626-f477c1e2d441,422639,Electronic,2012,2010s
c86735d8-4058-46aa-96e3-30b3eb5416e6,413085,Electronic,2012,2010s
fc96af60-a44c-4987-8744-2022302a4434,423046,Electronic,2012,2010s
c8c264a0-bdff-45d5-956b-95ca455fff22,465745,Electronic,2012,2010s
4f51bbda-578b-4f75-85a6-fe4f1ecd333c,440152,Electronic,2012,2010s
e7acb0ae-b60b-4ed1-94d0-bc15ddd632e4,421537,Electronic,2012,2010s
0b9f7819-4db8-4fab-859a-632c7ee7254a,426710,Electronic,2012,2010s
bb630d77-80e5-4059-a745-7ba88914f56d,406455,Electronic,2012,2010s
dad4e14e-122c-42dc-954f-010ae46ca4f7,470309,Electronic,2012,2010s
